stop_id,stop_name,total_trips,total_flow,median_age,pop_density,percent_male,average_flow,,geometry
1448,ARSENAL ST @ SCHOOL ST,472,332,72.2,605.3999994,0.369,0.703389831,,POINT (238169.45170000196 891001.2245000005)
1449,ARSENAL ST OPP LOUISE ST,472,132.2,32.3,5490.500001,0.484,0.280084746,,POINT (233523.49409999698 891005.6653000005)
1450,ARSENAL ST OPP BEECHWOOD AVE,472,291.1,37.8,4401.599997,0.492,0.616737288,,POINT (237917.50580000132 891007.2685000002)
1451,ARSENAL ST OPP BEACON PK,472,186.5,32.3,5490.500001,0.484,0.395127119,,POINT (235696.55099999905 891010.2278999984)
1452,ARSENAL ST @ IRVING ST,472,426.3,32.3,5490.500001,0.484,0.903177966,,POINT (244982.8976000026 891023.6656000018)
1468,BOWDOIN ST @ GENEVA AVE,513,563.3,35.2,5590.299996,0.444,1.098050682,,POINT (235167.867399998 891024.4030999988)
1469,169 BOWDOIN ST OPP EUNICE ST,513,142.3,29.6,14159.39999,0.484,0.277387914,,POINT (245005.94420000166 891033.1479999982)
1470,BOWDOIN ST @ NORTON ST,513,750.6,32.6,14314.19993,0.472,1.463157895,,POINT (239775.90619999915 891033.3729999997)
1471,BOWDOIN ST @ HAMILTON ST,513,1097.1,34.9,12275.80004,0.47,2.138596491,,POINT (235690.35379999876 891034.2756000012)
1472,BOWDOIN ST OPP ELBA TERR,513,452.2,32,12899.49998,0.499,0.881481481,,POINT (240126.43349999934 891044.5756999999)
1473,BOWDOIN ST @ QUINCY ST,513,722.9,35,14777.50005,0.457,1.409161793,,POINT (239759.15460000187 891046.7815000005)
1474,BOWDOIN ST @ WINTER ST,888,423.8,35,14777.50005,0.457,0.477252252,,POINT (238291.1075000018 891055.1048999988)
1475,HANCOCK ST @ BOWDOIN ST,893,1690.2,31.7,9811.7,0.466,1.892721165,,POINT (233264.7730000019 891063.2941000015)
1478,HANCOCK ST @ ROWELL ST,893,1170.9,31.7,9811.7,0.466,1.311198208,,POINT (240120.67660000175 891065.6986999996)
1479,HANCOCK ST @ JEROME ST,893,1348.4,35.2,6916.400003,0.539,1.509966405,,POINT (230351.0781000033 891092.4378999993)
1480,COLUMBIA RD @ HANCOCK ST,1441,2557.1,35.2,6916.400003,0.539,1.774531575,,POINT (233247.24880000204 891096.2556000017)
1481,DUDLEY ST @ BELDEN ST,791,3118.3,32.7,13831.6,0.488,3.942225032,,POINT (245155.33380000293 891097.6059999987)
1484,DUDLEY ST @ E COTTAGE ST,791,1822.1,32.9,9447.000039,0.447,2.303539823,,POINT (245170.78230000287 891110.3409000002)
1485,DUDLEY ST @ LANGDON ST,791,1179.3,36,2270,0.609,1.490897598,,POINT (229088.7497999966 891125.875)
1486,DUDLEY ST @ MAGAZINE ST,791,969.8,36,2270,0.609,1.226042984,,POINT (227886.4605000019 891126.8154999986)
1487,DUDLEY ST @ HAMPDEN ST,1106,658.1,36.8,7194.700036,0.449,0.595027125,,POINT (229107.1350999996 891129.2034999989)
1488,DUDLEY ST @ ADAMS ST,1106,685.9,36.8,7194.700036,0.449,0.620162749,,POINT (227886.71130000055 891134.5436999984)
1489,DUDLEY ST @ DEARBORN ST,1106,1074.3,36.8,7194.700036,0.449,0.971338156,,POINT (233825.24279999733 891139.8515000008)
1491,DUDLEY ST @ HARRISON AVE,1106,2233.7,30.4,8935.499993,0.465,2.019620253,,POINT (239639.40240000188 891142.4287)
1493,DUDLEY ST @ GREENVILLE ST,1061,1371.8,35.3,6483.90001,0.398,1.292931197,,POINT (233829.93599999696 891143.2465000004)
1495,DUDLEY ST @ ADAMS ST,1061,1236.3,36.8,7194.700036,0.449,1.165221489,,POINT (238434.5949999988 891154.2868999988)
1497,DUDLEY ST @ BLUE HILL AVE,769,1483,36,2270,0.609,1.928478544,,POINT (233511.89899999648 891156.253899999)
1498,DUDLEY ST @ DENNIS ST,769,1108.9,34.2,7290.400015,0.46,1.442002601,,POINT (235207.44879999757 891159.9666000009)
1499,DUDLEY ST @ W COTTAGE ST,769,1820.5,33.3,11004.6,0.454,2.367360208,,POINT (234003.4883000031 891162.9675999992)
1500,DUDLEY ST @ HOWARD AVE,769,1140.5,33,8314.200026,0.498,1.483094928,,POINT (235206.58659999818 891164.4490999989)
1501,DUDLEY ST @ UPHAMS CORNER STA,769,1358.1,34.4,7651.800013,0.473,1.766059818,,POINT (233051.64329999685 891165.7754000016)
1504,HANCOCK ST @ BIRD ST,880,1995.1,35.2,6916.400003,0.539,2.267159091,,POINT (234034.55129999667 891174.9081000015)
1506,HANCOCK ST @ TRULL ST,880,1058,33.7,11714.89999,0.49,1.202272727,,POINT (233050.64880000055 891175.1088999994)
1508,HANCOCK ST @ BOWDOIN ST,880,1434.6,31.7,9811.7,0.466,1.630227273,,POINT (231300.19730000198 891177.989599999)
1509,BOWDOIN ST @ TOVAR ST,870,324.9,31.7,9811.7,0.466,0.373448276,,POINT (231309.38700000197 891184.3878999986)
1510,BOWDOIN ST @ HENDRY ST,870,1556.1,31.7,9811.7,0.466,1.78862069,,POINT (238476.619599998 891187.4492000006)
1511,BOWDOIN ST @ QUINCY ST,520,805.4,35,14777.50005,0.457,1.548846154,,POINT (233527.45289999992 891190)
1512,BOWDOIN ST @ BOWDOIN PK,520,1642.1,32.6,14314.19993,0.472,3.157884615,,POINT (240158.1595999971 891194.9558000006)
1514,BOWDOIN ST @ EUNICE ST,520,236,29.6,14159.39999,0.484,0.453846154,,POINT (232865.1459000036 891197.7003000006)
1515,BOWDOIN ST @ GENEVA AVE,520,631.4,35.2,5590.299996,0.444,1.214230769,,POINT (245218.81949999928 891199.807500001)
1518,BROOKLINE AVE OPP JERSEY ST,746,309.1,59,7993.500024,0.474,0.414343164,,POINT (235643.58799999952 891200.2217999995)
1519,BROOKLINE AVE @ FULLERTON ST,746,1541.7,27.5,43774.59958,0.495,2.066621984,,POINT (235641.4754000008 891206.5676000006)
1520,BROOKLINE AVE @ PARK DR,746,532.8,25.7,6635.599994,0.48,0.714209115,,POINT (232865.28630000353 891210.5903000012)
1521,BROOKLINE AVE @ LONGWOOD AVE,412,2317.9,30.8,1985.800001,0.401,5.625970874,,POINT (240151.6344999969 891214.5500000007)
1523,BROOKLINE AVE @ FRANCIS ST,412,942.6,30.8,1985.800001,0.401,2.287864078,,POINT (239538.4549999982 891224.0755000003)
1524,BROOKLINE AVE @ ASPINWALL AVE,412,57.2,31.9,6427.900009,0.475,0.138834951,,POINT (239530.89599999785 891230.0797999986)
1525,BROOKLINE AVE @ PEARL ST,412,452.4,35.8,13864.69995,0.444,1.098058252,,POINT (233512.7300999984 890666.1013000011)
1526,WASHINGTON ST @ PEARL ST,941,3134.1,35.8,13864.69995,0.444,3.330605739,,POINT (228721.71109999716 890674.2091999985)
1527,WALNUT ST @ HIGH ST,211,205.5,53.4,6559.399998,0.396,0.973933649,,POINT (234877.67899999768 890675.2225000001)
1528,HIGH ST OPP EDGEHILL RD,211,27.5,37.4,3209.800004,0.462,0.130331754,,POINT (231262.68829999864 890680.9593999982)
1529,HIGH ST @ OAKLAND RD,211,64,37.4,3209.800004,0.462,0.303317536,,POINT (253004.98200000077 890682.2335000001)
1530,CYPRESS ST OPP HENRY ST,211,126,37.4,3209.800004,0.462,0.597156398,,POINT (253007.69330000132 890685.0815000013)
1531,CYPRESS ST @ RICE ST,211,195,35.3,7427.400002,0.442,0.924170616,,POINT (231263.32129999995 890686.6028999984)
1532,CYPRESS ST @ WALNUT ST,211,98,32.8,6051.499994,0.462,0.464454976,,POINT (240112.7553000003 890686.7949000001)
1533,BOYLSTON ST @ CLARK RD,211,63.5,40.1,4400.699998,0.475,0.300947867,,POINT (227809.4503000006 890688.9195000008)
1534,BOYLSTON ST @ SUMNER RD,211,52.5,40.1,4400.699998,0.475,0.248815166,,POINT (240110.6428000033 890691.681400001)
1535,BOYLSTON ST @ CHESTNUT HILL A,211,106.3,41.6,805.3999999,0.493,0.503791469,,POINT (238396.69659999758 890692.2870999984)
1536,BOYLSTON ST @ RESERVOIR RD,211,59.6,41.2,2256.099999,0.482,0.282464455,,POINT (234887.47720000148 890692.6145000011)
1539,BOYLSTON ST @ NORFOLK RD,211,20.5,42.3,1194.3,0.505,0.097156398,,POINT (238384.63359999657 890694.6026000008)
1540,BOYLSTON ST @ HAMMOND ST,211,101,42.3,1194.3,0.505,0.478672986,,POINT (228729.94309999794 890701.4739000015)
1541,BOYLSTON ST @ RANDOLPH RD,211,20,42.3,1194.3,0.505,0.09478673,,POINT (235806.5722000003 890710.4475000016)
1543,850 BOYLSTON ST,211,71.5,42.3,1194.3,0.505,0.338862559,,POINT (235806.5722000003 890710.4475000016)
1544,OPP 763 BOYLSTON ST,211,182.5,42.3,1194.3,0.505,0.86492891,,POINT (244526.2277000025 890719.7868999988)
1545,BOYLSTON ST @ HEATH ST,211,66.5,42.3,1194.3,0.505,0.315165877,,POINT (244543.12370000035 890720.3187000006)
1546,BOYLSTON ST @ WARREN ST,211,58.5,41.6,805.3999999,0.493,0.277251185,,POINT (244593.8429000005 890725.7685000002)
1547,BOYLSTON ST @ KENNARD RD,211,30.5,41.6,805.3999999,0.493,0.144549763,,POINT (239007.3972999975 890726.6545999981)
1548,CYPRESS ST @ MILTON RD,211,99.5,32.8,6051.499994,0.462,0.471563981,,POINT (244617.34860000014 890731.9101000018)
1549,CYPRESS ST @ WALNUT ST,210,46.5,32.8,6051.499994,0.462,0.221428571,,POINT (244414.14899999648 890733.3412999995)
1550,CYPRESS ST @ KENDALL ST,210,258.5,32.8,6051.499994,0.462,1.230952381,,POINT (244393.65600000322 890735.9052999988)
1551,CYPRESS ST @ FRANKLIN ST,210,160.5,37.4,3209.800004,0.462,0.764285714,,POINT (237530.04640000314 890736.2041999996)
1552,HIGH ST @ CYPRESS ST,210,295,37.4,3209.800004,0.462,1.404761905,,POINT (238994.91870000213 890742.197900001)
1553,HIGH ST @ HIGHLAND RD,210,61.5,37.4,3209.800004,0.462,0.292857143,,POINT (243740.55810000002 890745.6039999984)
1554,HIGH ST @ CUMBERLAND AVE,211,8,37.4,3209.800004,0.462,0.037914692,,POINT (233228.7371999994 890748.0401000008)
1555,WASHINGTON ST @ WALNUT ST,1161,3601.5,35.8,13864.69995,0.444,3.102067183,,POINT (238343.88889999688 890748.1832999997)
1556,BROOKLINE AVE OPP PEARL ST,452,363.7,35.8,13864.69995,0.444,0.804646018,,POINT (233232.065200001 890750.6240999997)
1557,BROOKLINE AVE OPP ASPINWALL A,452,92.4,31.9,6427.900009,0.475,0.204424779,,POINT (237523.1697999984 890755.1290999986)
1558,BROOKLINE AVE @ FRANCIS ST,452,1924.1,30.8,1985.800001,0.401,4.256858407,,POINT (244224.6406000033 890756.6286999993)
1559,BROOKLINE AVE @ DEACONESS RD,452,1294.6,30.8,1985.800001,0.401,2.864159292,,POINT (244204.127700001 890759.0557000004)
1562,132 BROOKLINE AVE OPP FULLERT,786,1384.4,25.7,6635.599994,0.48,1.761323155,,POINT (238331.6378000006 890764.1697000004)
1563,BROOKLINE AVE @ JERSEY ST,786,932.1,28.5,18222.59994,0.503,1.185877863,,POINT (240074.8866999969 890771.9948000014)
1564,BROOKLINE AVE @ NEWBURY ST,786,252.7,26.7,11224.80005,0.404,0.321501272,,POINT (233515.3951999992 890772.0012999997)
1565,FRANKLIN PARK LOOP @ ZOO ENTR,615,568.9,20.4,1337.3,0.412,0.92504065,,POINT (238505.76799999923 890774.8387000002)
1566,BLUE HILL AVE OPP WARREN ST,315,375.7,33,9118.600018,0.479,1.192698413,,POINT (253903.2030000016 890777.3126000017)
1567,BLUE HILL AVE @ INTERVALE ST,315,241.9,33,9118.600018,0.479,0.767936508,,POINT (253894.9578000009 890777.5091000013)
1569,BLUE HILL AVE @ QUINCY ST,315,896.2,33,9118.600018,0.479,2.845079365,,POINT (237806.09489999712 890785.870099999)
1570,BLUE HILL AVE @ WOODCLIFF ST,315,426.2,34.2,10880.19999,0.451,1.353015873,,POINT (243986.55070000142 890786.2485999987)
1571,BLUE HILL AVE @ INGLESIDE ST,315,231.4,34.2,10880.19999,0.451,0.734603175,,POINT (238555.21580000222 889592.3099000007)
1572,BLUE HILL AVE @ JULIAN ST,315,219,33,8314.200026,0.498,0.695238095,,POINT (240541.14190000296 889598.377700001)
1573,BLUE HILL AVE @ W COTTAGE ST,315,336.9,37.3,9428.500001,0.469,1.06952381,,POINT (238559.22649999708 889598.4389999993)
1574,BLUE HILL AVE @ MORELAND ST,315,185.8,32.9,9447.000039,0.447,0.58984127,,POINT (227802.66200000048 889599.882100001)
1575,BLUE HILL AVE @ WINTHROP ST,315,177.4,31.4,8568.200042,0.486,0.563174603,,POINT (235120.2106000036 890020.0953000002)
1576,BLUE HILL AVE @ DUDLEY ST,315,401.7,36,2270,0.609,1.275238095,,POINT (235113.12349999696 890024.5029999986)
1577,BLUE HILL AVE @ MT PLEASANT A,292,438.9,36,2270,0.609,1.503082192,,POINT (241639.11289999634 890030.9776999988)
1578,BLUE HILL AVE @ WINTHROP ST,292,209.1,31.4,8568.200042,0.486,0.71609589,,POINT (228167.47339999676 890031.6141000018)
1579,BLUE HILL AVE OPP STAFFORD ST,292,100.2,32.9,9447.000039,0.447,0.343150685,,POINT (228167.47339999676 890031.6141000018)
1580,BLUE HILL AVE @ IRWIN ST,292,230.8,37.3,9428.500001,0.469,0.790410959,,POINT (234200.53329999745 890033.3462000005)
1581,BLUE HILL AVE @ CLIFFORD ST,292,229.8,33,8314.200026,0.498,0.786986301,,POINT (235585.23349999636 890037.6678999998)
1582,BLUE HILL AVE @ EDGEWOOD ST,292,231.4,30.8,9130.100019,0.464,0.792465753,,POINT (235605.2022999972 890038.5201000012)
1583,BLUE HILL AVE @ QUINCY ST,292,760.4,34.2,10880.19999,0.451,2.604109589,,POINT (234594.59120000154 890046.5124000013)
1584,BLUE HILL AVE @ GASTON ST,292,493.5,29.5,13016.59992,0.434,1.690068493,,POINT (241650.002700001 890046.8242999986)
1585,BLUE HILL AVE @ BRUNSWICK ST,292,315,33,9118.600018,0.479,1.078767123,,POINT (237431.56830000132 890053.1283)
1586,BLUE HILL AVE @ STANWOOD ST,292,443.7,29.4,8419.400023,0.475,1.519520548,,POINT (231700.0477000028 890059.7609999999)
1587,FRANKLIN PARK ZOO @ ENTRANCE,858,4083.2,20.4,1337.3,0.412,4.758974359,,POINT (243058.5775000006 890063.8566000015)
1589,WESTERN AVE @ RIVERDALE ST,820,1705,29,7498.599982,0.505,2.079268293,,POINT (237433.0068999976 890064.3167000003)
1593,RUGGLES ST @ SHAWMUT AVE,692,470.5,36.1,10164.60001,0.415,0.679913295,,POINT (234598.44089999795 890067.5326000005)
1606,BACON ST @ CLARK LN,103,18.8,36.2,2917.099997,0.524,0.182524272,,POINT (240112.26900000125 890068.7536000013)
1607,BACON ST @ GREENWOOD LN,103,5.5,45.3,1023.4,0.505,0.053398058,,POINT (231717.90320000052 890071.3231000006)
1608,BACON ST @ KENDALL PK,103,5.5,45.3,1023.4,0.505,0.053398058,,POINT (237312.4482000023 890077.1341999993)
1609,BACON ST @ DALE ST,103,16,45.3,1023.4,0.505,0.155339806,,POINT (237330.82699999958 890081.1928999983)
1612,W BOUNDARY RD @ CEDARCREST RD,149,19.7,23.5,2.4,0.571,0.132214765,,POINT (237056.7643999979 890081.2078999989)
1613,W BOUNDARY RD @ OHRENBERGER S,149,227.8,36.8,4575.700002,0.446,1.52885906,,POINT (237101.4552000016 890081.4085000008)
1614,W BOUNDARY RD @ GEORGETOWNE D,149,401.4,23.5,2.4,0.571,2.693959732,,POINT (231125.6753000021 890082.2994999997)
1615,GEORGETOWNE DR @ MARGARETTA D,127,250.5,28.5,8538.200001,0.377,1.972440945,,POINT (228079.66279999912 890098.8136)
1616,MARGARETTA DR @ CROWN POINT D,127,469.7,28.5,8538.200001,0.377,3.698425197,,POINT (228074.2119999975 890102.866799999)
1617,OPP 67 CROWN POINT DR,127,230.3,28.5,8538.200001,0.377,1.813385827,,POINT (234135.68789999932 890107.7850000001)
1618,84 GEORGETOWNE PL,254,291.7,28.5,8538.200001,0.377,1.148425197,,POINT (236759.8927000016 890110.8770000003)
1620,GEORGETOWNE DR OPP MARGARETTA,127,459.4,28.5,8538.200001,0.377,3.617322835,,POINT (236759.8927000016 890110.8770000003)
1621,W BOUNDARY RD @ GEORGETOWNE D,127,341.9,23.5,2.4,0.571,2.692125984,,POINT (240071.03170000017 890121.4968999997)
1623,W BOUNDARY RD @ CEDARCREST RD,127,97,36.8,4575.700002,0.446,0.763779528,,POINT (234122.53299999982 890121.5207999982)
1633,CENTRE ST @ INTERVALE ST,155,25.6,33.6,3584.600001,0.496,0.16516129,,POINT (229125.17010000348 890124.9602999985)
1634,CENTRE ST @ BROOKS AVE,155,47.5,36.9,4077.800002,0.497,0.306451613,,POINT (228291.09210000187 890126.5146000013)
1635,CENTRE ST @ GRANITE ST,155,145.9,36.9,4077.800002,0.497,0.941290323,,POINT (238944.7229000032 890126.9805000015)
1636,CENTRE ST @ KENT ST,155,47,36.9,4077.800002,0.497,0.303225806,,POINT (238962.11630000174 890135.8416000009)
1637,WEST ST @ CENTRE ST,155,123,37,2903.300001,0.486,0.793548387,,POINT (240058.97349999845 890136.746199999)
1638,WEST ST @ LYONS ST,155,27.1,37,2903.300001,0.486,0.17483871,,POINT (228283.39869999886 890137.5623999983)
1639,WEST ST @ IDA ST,155,26.1,37,2903.300001,0.486,0.168387097,,POINT (236606.44829999655 890137.6341000013)
1640,WEST ST @ DOBLE ST,155,24.5,35.8,1240.9,0.488,0.158064516,,POINT (236606.44829999655 890137.6341000013)
1641,WEST ST @ HAYDEN ST,155,41.3,35.8,1240.9,0.488,0.266451613,,POINT (237739.67689999938 890145.8414999992)
1642,WEST ST @ WICKFORD LN,155,10.4,35.8,1240.9,0.488,0.067096774,,POINT (231896.73210000247 890148.3577999994)
1643,WEST ST @ WILLARD ST,155,48.9,35.8,1240.9,0.488,0.315483871,,POINT (231903.1046999991 890149.2780000009)
1644,WILLARD ST OPP AMES ST,155,23.6,35.8,1240.9,0.488,0.152258065,,POINT (243021.51470000297 890162.3836000003)
1647,WILLARD ST OPP THISTLE RD,155,19,35.8,1240.9,0.488,0.122580645,,POINT (230873.15579999983 890168.0628000014)
1648,859 WILLARD ST,155,95.3,49.5,18.4,0.538,0.61483871,,POINT (243169.08839999884 890170.058600001)
1649,GRANITE ST @ WOOD RD,155,100.6,49.5,18.4,0.538,0.649032258,,POINT (243018.42539999634 890170.6823000014)
1650,GRANITE ST @ PARTRIDGE HILL R,155,164,40.4,562.6999999,0.487,1.058064516,,POINT (237730.23700000346 890170.8471999988)
1656,MYSTIC ST @ GARDEN ST,181,64.7,56.2,3739.899996,0.443,0.357458564,,POINT (243096.52139999717 890171.8264000006)
1657,MYSTIC ST @ RANGELY RD,181,52.6,46.7,2328.299998,0.432,0.290607735,,POINT (243032.56329999864 890178.1101000011)
1658,MYSTIC ST @ FARRINGTON ST,181,10.9,43.1,2691.000001,0.477,0.060220994,,POINT (243024.91130000353 890179.1583000012)
1659,201 MYSTIC ST,181,24.6,46.7,965.9,0.465,0.135911602,,POINT (240339.93119999766 890183.7327999994)
1660,MYSTIC ST @ DAVIS AVE,181,31.3,43.1,2691.000001,0.477,0.172928177,,POINT (231168.83810000122 890183.9094000012)
1661,MYSTIC ST @ BEVERLEY RD,181,24.5,46.7,965.9,0.465,0.135359116,,POINT (232084.39109999686 890201.183699999)
1662,355 MYSTIC ST,181,73.3,41.9,1448,0.503,0.404972376,,POINT (240331.04869999737 890201.5315000005)
1663,449 MYSTIC ST WINCHESTER LI,181,35.9,41.9,1448,0.503,0.198342541,,POINT (232091.39450000226 890203.3568000011)
1665,CAMBRIDGE ST @ ROBINSON PK,181,6.1,45.7,777.7000001,0.506,0.033701657,,POINT (231179.0956000015 890208.0505999997)
1670,CAMBRIDGE ST @ CHURCH ST,181,42,44.8,1164.1,0.481,0.232044199,,POINT (242940.49650000036 890210.0449000001)
1671,125 CAMBRIDGE ST OPP ONEIDA R,181,0,44.8,1164.1,0.481,0,,POINT (241824.6296999976 890210.9774000011)
1672,CAMBRIDGE ST @ FOXCROFT RD,181,20.4,44.8,1164.1,0.481,0.112707182,,POINT (241830.34430000186 890214.4725000001)
1673,CAMBRIDGE ST @ WILDWOOD ST,181,21,44.8,1164.1,0.481,0.116022099,,POINT (237710.04119999707 890224.3427999988)
1674,CAMBRIDGE ST @ POND ST,181,101.3,44.8,1164.1,0.481,0.559668508,,POINT (233954.04039999843 890230.6101999991)
1677,CAMBRIDGE RD @ REHABILITATION,181,114,48.4,824.2999997,0.468,0.629834254,,POINT (233954.04039999843 890230.6101999991)
1678,CAMBRIDGE RD @ COUNTRY CLUB R,181,23.8,48.4,824.2999997,0.468,0.131491713,,POINT (242886.80539999902 890234.5324000008)
1679,254 CAMBRIDGE RD,181,9.6,49.4,978.0000001,0.474,0.053038674,,POINT (237703.27910000086 890242.8524000011)
1680,CAMBRIDGE RD OPP PARKER ST,181,14.8,49.4,978.0000001,0.474,0.081767956,,POINT (252613.53890000284 890244.5406000018)
1681,CAMBRIDGE RD @ CRAWFORD DR,181,12.5,49.4,978.0000001,0.474,0.069060773,,POINT (239190.64670000225 890255.0023000017)
1682,CAMBRIDGE RD @ LITCHFIELD DR,181,15.6,48.4,824.2999997,0.468,0.086187845,,POINT (252624.05600000173 890261.6843000017)
1683,CAMBRIDGE RD @ RUSSELL ST,181,203.1,49.4,978.0000001,0.474,1.122099448,,POINT (239208.20279999822 890264.4237000011)
1684,CAMBRIDGE RD OPP REVERE RD,261,41.5,37.2,3243.900003,0.48,0.159003831,,POINT (236332.68349999934 890265.0637999997)
1686,CAMBRIDGE RD @ LOCUST ST,261,54.8,37.2,3243.900003,0.48,0.209961686,,POINT (236332.68349999934 890265.0637999997)
1687,CAMBRIDGE RD @ BEDFORD RD,261,59.2,50.4,900.7,0.487,0.226819923,,POINT (229162.55690000206 890267.5441000015)
1688,CAMBRIDGE ST @ RAY AVE,261,37.6,43.2,1018.7,0.493,0.144061303,,POINT (239192.50310000032 890270.5555999987)
1689,CAMBRIDGE ST OPP LINCOLN KNOL,261,125.7,44.4,384.6,0.45,0.481609195,,POINT (228267.88379999995 890294.2232000008)
1690,CAMBRIDGE ST @ WALL ST,108,46.2,43.2,1018.7,0.493,0.427777778,,POINT (234682.37539999932 890294.502799999)
1691,CAMBRIDGE ST @ BURLINGTON MAL,108,23.3,46.4,722.9000001,0.463,0.215740741,,POINT (242699.66809999943 890296.2188000008)
1692,76 CAMBRIDGE ST,256,27.4,46.4,722.9000001,0.463,0.10703125,,POINT (233860.15100000054 890296.6557999998)
1693,CAMBRIDGE ST @ BIRCHCREST ST,256,33.4,49.5,626.3,0.471,0.13046875,,POINT (232298.77910000086 890299.9781999998)
1694,CAMBRIDGE ST @ CEDARWOOD LN,256,3,49.5,626.3,0.471,0.01171875,,POINT (236223.58120000362 890305.492899999)
1695,CAMBRIDGE ST @ BEDFORD ST,256,129.5,42.8,822.8999999,0.476,0.505859375,,POINT (242063.97389999777 890306.6537000015)
1696,CAMBRIDGE ST @ OLYMPIAN AVE,256,22.9,42.8,822.8999999,0.476,0.089453125,,POINT (229171.7277000025 890307.3451999985)
1697,CAMBRIDGE ST @ WINN ST,256,65.6,43.8,1258.2,0.489,0.25625,,POINT (230970.62470000237 890308.1875)
1698,CAMBRIDGE ST @ SKILTON LN,256,53.8,44.3,1014.7,0.481,0.21015625,,POINT (234691.09539999813 890310.0745999999)
1699,CAMBRIDGE ST @ PONTOS AVE,256,49.1,43.8,1258.2,0.489,0.191796875,,POINT (233588.04190000147 890311.8288000003)
1706,BLUE HILL AVE @ HARVARD ST,719,1690.2,30,11311.3,0.377,2.350764951,,POINT (242364.7276000008 890312.9144000001)
1708,BLUE HILL AVE @ PAXTON ST,719,1488.6,26.1,3072.999996,0.418,2.070375522,,POINT (233825.93519999832 890313.8942000009)
1709,BLUE HILL AVE @ GREENOCK ST,719,1473.5,30.5,10427.59998,0.43,2.049374131,,POINT (228427.59939999878 890314.0320000015)
1710,BLUE HILL AVE @ JOHNSTON RD,719,1955.2,31.9,11048.80005,0.444,2.719332406,,POINT (243404.08910000324 890316.1812999994)
1713,BLUE HILL AVE @ GOODALE RD,1305,2138.2,36.5,7271.699981,0.461,1.638467433,,POINT (227785.44340000302 890317.0993000008)
1714,BLUE HILL AVE @ WELLINGTON HI,1305,3061.8,31.3,9809.600013,0.429,2.346206897,,POINT (243407.56499999762 890319.2578999996)
1716,BLUE HILL AVE @ MATTAPAN ST,1305,2851.5,31.3,9809.600013,0.429,2.185057471,,POINT (242213.6147999987 890321.0045000017)
